# Created with
# ppdot_search.py
# Best (P, Pdot) = (1091.1688000000026, 6.000000000000029e-10)
# Rows = periods (P_start = 1091.1558, P_step = 0.0005, Num_Ps = 60)
# Cols = Pdots (Pd_start = -4e-09, Pd_step = 1e-10, Num_Pds = 80)
# 
9.905575756601994186e+00 9.848624277189488296e+00 9.427463350449709623e+00 9.444939334849623336e+00 9.644445501160429757e+00 9.636138036919264849e+00 9.542956850403271574e+00 9.374496165786819546e+00 9.236315518710325634e+00 9.256635086701439974e+00 9.064186331554271447e+00 9.186425909513078025e+00 9.321938282877846760e+00 8.973640088648076940e+00 8.865482113987441792e+00 8.708288715671383073e+00 8.650754864926303966e+00 8.708849696851105548e+00 8.346675593853388975e+00 8.260230133306620814e+00 8.411785326021055553e+00 8.300472020552573937e+00 8.189752380029096557e+00 8.290974639918299971e+00 8.233298524178621847e+00 8.057407652790949726e+00 8.177490398469830168e+00 8.663660660066570429e+00 7.953652471399086821e+00 7.695759076058564574e+00 7.558904639880181797e+00 7.395512704973360663e+00 7.575171127031672391e+00 7.595132496958539647e+00 7.579334796226170567e+00 7.492055813167437073e+00 7.580385122624088368e+00 7.556701933374304403e+00 7.562582449947234942e+00 7.389581393435136647e+00 7.626724184425811792e+00 7.431317669339230214e+00 7.557621746359138193e+00 7.829363032542892675e+00 8.021526638603505788e+00 8.017071319032003984e+00 8.043405040436827136e+00 8.046265496980980814e+00 8.276896557915703667e+00 8.578010580333339519e+00 8.693939635750885131e+00 9.016318050885315571e+00 8.960299574734120753e+00 9.114636325777977888e+00 9.110722182311725703e+00 9.304524658984551166e+00 9.352650299131413547e+00 9.470376686994445237e+00 9.206035796895086776e+00 9.330415568896858858e+00 9.712818280734129672e+00 9.596352132851610151e+00 9.475189646101462415e+00 9.689377150227320712e+00 9.548192005156407092e+00 9.634597000038036541e+00 9.721102454825585326e+00 9.778909346951923709e+00 1.015383168645205636e+01 1.026342585297119392e+01 1.072825362088591383e+01 1.042486938327515311e+01 1.083626787744448450e+01 1.034714191711852216e+01 1.038348291791847622e+01 1.029723444812115751e+01 1.050100768509845750e+01 1.085700333426630770e+01 1.015342507755846846e+01 1.029533288793087387e+01
9.716344065223241344e+00 9.351290396433144636e+00 9.335348365909794666e+00 9.469607684810160464e+00 9.426604608798314189e+00 9.313269716212463578e+00 9.340381831084405562e+00 9.274965552064733387e+00 9.176411310819837297e+00 9.442982050255999127e+00 9.261176406360926094e+00 9.182835762296248205e+00 8.871395960838599493e+00 8.778608865355204571e+00 8.587667662615389830e+00 8.877835154046406885e+00 8.579680139289848739e+00 8.668101491049259977e+00 8.907251994985136534e+00 8.233051529672065882e+00 8.215980520492706773e+00 8.457359657529950780e+00 8.183643476305183739e+00 8.114207562329022849e+00 8.394456920616621076e+00 8.594684004207529426e+00 8.439150667664490513e+00 8.056512657979999048e+00 7.990607884423803320e+00 7.561946986876819210e+00 7.733001114347141325e+00 7.850282835564885708e+00 7.271178095940854291e+00 7.391392647111835856e+00 7.392952987684887844e+00 7.583147179195982801e+00 7.677730932371334305e+00 7.399724522592978637e+00 7.469004658089652970e+00 7.556016551841394424e+00 7.506151802436101583e+00 7.394462456949915996e+00 7.650687784826488702e+00 8.024464879850782495e+00 8.000265610582250275e+00 7.976922978937510678e+00 8.325930888224311488e+00 8.279614192390889471e+00 8.630780180129262291e+00 8.878117869184597666e+00 8.853130831813139423e+00 9.037176536296531282e+00 9.134446850657786499e+00 9.259134243556591315e+00 9.146372646238686954e+00 9.325963636773543897e+00 9.192352743454847541e+00 9.266429372161011813e+00 9.157311883548237219e+00 9.448730494180203721e+00 9.462505767697130921e+00 9.505559202452518619e+00 9.564675898947845312e+00 9.595448314060062600e+00 9.653249154142310218e+00 9.597624872438174748e+00 1.009338864129778024e+01 1.017927157620296441e+01 1.040759133926441038e+01 1.068470823316347129e+01 1.066883701418327846e+01 1.065887909288037960e+01 1.051852869002506630e+01 1.029479693699254916e+01 1.074387124023679974e+01 1.064600360244700816e+01 1.044195427573364832e+01 1.041759493311901785e+01 1.064334208431830042e+01 1.138854505379628179e+01
9.482521212467190708e+00 1.002899915217672344e+01 9.990439814048368561e+00 9.722286729244583370e+00 9.915546087330401548e+00 9.448174898461070725e+00 9.423095114574092435e+00 9.470018015830209634e+00 9.483652144053902333e+00 9.611415190861160696e+00 9.080355338595559545e+00 9.394939430702482497e+00 8.941220002143202450e+00 9.045241505588426989e+00 8.875320633642695967e+00 8.615060256399511118e+00 8.494665904656603317e+00 8.411429087487546141e+00 7.974738144146838792e+00 8.458915438619310834e+00 8.354572327766092599e+00 8.190874853058621952e+00 8.301914025036488454e+00 8.419657613812020713e+00 8.681613075003737023e+00 7.926673766152659617e+00 8.196218448372979637e+00 7.509590705897764451e+00 7.435631208880447929e+00 7.728605108748474173e+00 7.415952442208504358e+00 7.397887657211712487e+00 7.406904503234025938e+00 7.413847408857437316e+00 7.569597850461423860e+00 7.297773610823555579e+00 7.300134185334980153e+00 7.501130276521212004e+00 7.319820077649956680e+00 7.328006586547007650e+00 7.435312548064134219e+00 7.727538719631232844e+00 7.656451833991917866e+00 8.034312730705744698e+00 7.887357562878967165e+00 8.180794694566792202e+00 8.223505785641023635e+00 8.543861098505024287e+00 8.878728323008093781e+00 8.798244120836764992e+00 9.272622953610795804e+00 9.137343061212916950e+00 9.134179215398370744e+00 9.306659097080279608e+00 9.120735693978433645e+00 9.205441713641866031e+00 9.361635271067759945e+00 9.212925726194994169e+00 9.415530675099256896e+00 9.464145593652601107e+00 9.555608968088293409e+00 9.512006231834183367e+00 9.593734011238790771e+00 9.698361048025507358e+00 9.640262235264328794e+00 1.007039479456805608e+01 1.007282951097996992e+01 1.070739184368486363e+01 1.073294060541562622e+01 1.075963050716863911e+01 1.021711891311763054e+01 1.055390619060004198e+01 1.039930112343978763e+01 1.096810328307171112e+01 1.060567303984367626e+01 1.057195654540700502e+01 1.088731835253306812e+01 1.120509158885351830e+01 1.080476073905838064e+01 1.096252123369457010e+01
9.653414199479666280e+00 9.579585776974028022e+00 9.666178718287493865e+00 9.322404836678176210e+00 9.428159431705825710e+00 9.321893475501667581e+00 9.429396182325774589e+00 9.576958598424401004e+00 9.229043335316767127e+00 9.348497845708358511e+00 9.036188295456561548e+00 8.738615177077939222e+00 8.932344082205634805e+00 8.713173400379464084e+00 8.432143715286818164e+00 8.449850646462621739e+00 8.143062433729751248e+00 8.467226791262888241e+00 8.535636039445737566e+00 8.503251393453929552e+00 8.180582896267745596e+00 8.397874993312392178e+00 8.624454529609877795e+00 8.400061861319974454e+00 8.269288099761334720e+00 7.749440572337077171e+00 7.514695472787108699e+00 7.773318474594534955e+00 7.319145113851415196e+00 7.487477364368251287e+00 7.654777802959216615e+00 7.645156460578017565e+00 7.577324958681585620e+00 7.554095725016129137e+00 7.422933427018813646e+00 7.666414433947256413e+00 7.405579505703378196e+00 7.490582318974306375e+00 7.357483611351800512e+00 7.382937492119403977e+00 7.789050120410868416e+00 7.685420659095958840e+00 8.036214605864488547e+00 8.204968246071741689e+00 8.111278078951507098e+00 8.477820442872237905e+00 8.557158414733716967e+00 8.584604584381608561e+00 8.819106093311209094e+00 9.022572445739690750e+00 9.252532899566389801e+00 8.894078083545185365e+00 9.127073096767565730e+00 9.129294728337953302e+00 9.335247012806412670e+00 9.261395318333873306e+00 9.247099662549814525e+00 9.323934104797295674e+00 9.339204314778864813e+00 9.439206844289042664e+00 9.485260506763767197e+00 9.626400185585913150e+00 9.453795635068244607e+00 9.758521842107935385e+00 9.963494489118783548e+00 1.041308988605188368e+01 1.064387773185454655e+01 1.057911191621897906e+01 1.088515588572681025e+01 1.061470554272175093e+01 1.042904222735178266e+01 1.080780749663732543e+01 1.107295981620594638e+01 1.077357647063712776e+01 1.082373127024680493e+01 1.145389268770114377e+01 1.102637068274941790e+01 1.138653910110473788e+01 1.134171684702346994e+01 1.180593900993113543e+01
9.782433586321340968e+00 9.635321034371864712e+00 9.540962026862100487e+00 9.597428165565178304e+00 9.641448405093253626e+00 9.822741072235798399e+00 9.357197832227887702e+00 9.187919556123716802e+00 8.942550051709082126e+00 8.934335736222989155e+00 8.887423233605426631e+00 8.698364705000285468e+00 8.468331421681034143e+00 8.683374816992980527e+00 8.243850166798113221e+00 8.466944875684799143e+00 8.463076529935761982e+00 8.251183841689234910e+00 8.692406838357111809e+00 8.563729237193689059e+00 8.634584439773467679e+00 8.561197588835689487e+00 7.872990501312938427e+00 8.190757053491514839e+00 7.414429092491436890e+00 7.640107315615772166e+00 7.677113193818520642e+00 7.360213526292713304e+00 7.437600607350397297e+00 7.441504210367683392e+00 7.500357850424041573e+00 7.486359631115948154e+00 7.140591033764505546e+00 7.461509041754650795e+00 7.443731517641564821e+00 7.199957492218144850e+00 7.514216585524067682e+00 7.324183998732938683e+00 7.339314109372273798e+00 7.620996354111712279e+00 7.922580064657141818e+00 7.869750651023784904e+00 8.229296018824742376e+00 7.908906173191822653e+00 8.447930227735001907e+00 8.572176245794588922e+00 8.496605625341111079e+00 9.280822101076960706e+00 8.828327686569224397e+00 9.158323302371682573e+00 9.173592510987729653e+00 8.968131625726565304e+00 9.114809679062815917e+00 9.219426208516978249e+00 9.297642501220114042e+00 9.290080631132962452e+00 9.242258483911118816e+00 9.313281090264565520e+00 9.401879600213566945e+00 9.618716831746899842e+00 9.462536098340804003e+00 9.576026076450258273e+00 9.597262863547269873e+00 9.964062048001972371e+00 1.044174196879982652e+01 1.058158209114584025e+01 1.070082160034334073e+01 1.067938597147520596e+01 1.070550704897083349e+01 1.033681391170215491e+01 1.094236119738079260e+01 1.074732970836095447e+01 1.117650786879575797e+01 1.108537833711662302e+01 1.149139026136826125e+01 1.165709332251974040e+01 1.143042142107394099e+01 1.173625732483805884e+01 1.204393562892702718e+01 1.182054610552725471e+01
9.598637948112683560e+00 9.629447788597330415e+00 9.637238216303817495e+00 9.673471615967894621e+00 9.543936540283475267e+00 9.143797865123694635e+00 9.221518436028874888e+00 8.869932188719726440e+00 8.870534723855751480e+00 8.764738970411141139e+00 8.652891665728200010e+00 8.269814890442946265e+00 8.213917640504535100e+00 8.134221355590270264e+00 8.455382348569536077e+00 8.404758245271843009e+00 8.384725083305269777e+00 8.140060788213057563e+00 8.423585272684020353e+00 8.483972636278593882e+00 8.087805553424841420e+00 8.216794849010724988e+00 7.661509550349213882e+00 7.551707030974529111e+00 7.624985021307808530e+00 7.258038321063293274e+00 7.270110236522041802e+00 7.467854647208589824e+00 7.495064089712050404e+00 7.429675995570332425e+00 7.441355542653676380e+00 7.444496545236372498e+00 7.801080543832314973e+00 7.608679094383155039e+00 7.447771470662823745e+00 7.301441122726183508e+00 7.301927497586651938e+00 7.209628717740498516e+00 7.741449126481187548e+00 8.102743930131348193e+00 7.942959814108160543e+00 8.043597585484230095e+00 7.941259397066159131e+00 8.241688544924945958e+00 8.520854435813699723e+00 8.600415743273554625e+00 9.067020331289821655e+00 9.004494802501795903e+00 8.975445607142026105e+00 9.350435086246660532e+00 8.885346166675660129e+00 9.229466470567462721e+00 9.134713412115962328e+00 9.360441386231698857e+00 9.067868832956721192e+00 9.496303736047920552e+00 9.271318300466189655e+00 9.254935066527368193e+00 9.485801386089816489e+00 9.614670974538404025e+00 9.386075386869187298e+00 9.676681753777792494e+00 1.005272966856395023e+01 1.038177880205762982e+01 1.056548896846916819e+01 1.071970494847536060e+01 1.070245773319994065e+01 1.091589685284790434e+01 1.087788289315101231e+01 1.079491627084324712e+01 1.094351795019381690e+01 1.144077552827042510e+01 1.202707486178103125e+01 1.167563139494890478e+01 1.155052455319425420e+01 1.180051052759036523e+01 1.249399609244111353e+01 1.187779678801643968e+01 1.233696363609325353e+01 1.213461783837788843e+01
9.636984469705220491e+00 9.554164299879099431e+00 9.686106211152097245e+00 9.108221961867592142e+00 9.179589964409890612e+00 8.757181367612428602e+00 8.834326738362912934e+00 8.867584794675719806e+00 8.662956453377436361e+00 8.237427087568310213e+00 8.265695992362346090e+00 8.271576978527894752e+00 8.443679178583911593e+00 8.566570284630531162e+00 8.358982490897236772e+00 8.496047436857399049e+00 8.461251533095317967e+00 8.564497056453953761e+00 8.249181612796149921e+00 8.044050005835554629e+00 7.933284585372695652e+00 7.630019190873873036e+00 7.833907232289575084e+00 7.838958725556796736e+00 7.537090082467778451e+00 7.547550268831258791e+00 7.581498173490751391e+00 7.714210621950924995e+00 7.739158892214522467e+00 7.575555965269845871e+00 7.562094231514918441e+00 7.456524012812060676e+00 7.239546949760264916e+00 7.560190602659337955e+00 7.323168534555814624e+00 7.214282007487683224e+00 7.301365951514315000e+00 7.424276750683199921e+00 7.913305212048326709e+00 8.042004254579664391e+00 7.762068814274996953e+00 8.157211753331708337e+00 8.501675193626596183e+00 8.406908669642170651e+00 8.772951447081783982e+00 8.764584670537526989e+00 9.082043839286113140e+00 8.851196033525800644e+00 9.112012574161067135e+00 8.879896026855947255e+00 9.053922157351196986e+00 9.091322099779327814e+00 9.221137271353951448e+00 8.896357932967807969e+00 9.139588811347705288e+00 9.316321315800593084e+00 9.534794851572655716e+00 9.415066779167556632e+00 9.458365951737519595e+00 9.481180678096169601e+00 9.729877534805408956e+00 1.014088018863729168e+01 1.048316558166779089e+01 1.064637284293082509e+01 1.069994362469645033e+01 1.093409832863335929e+01 1.058494703662463010e+01 1.107938456972794938e+01 1.110456141632367455e+01 1.150720152349711789e+01 1.154069285597275751e+01 1.166849617743055134e+01 1.199027752996062368e+01 1.185706081565693459e+01 1.243617356387111528e+01 1.239326126631882907e+01 1.215181251847910993e+01 1.253382452556047788e+01 1.297368650438023430e+01 1.266081275710840792e+01
9.504822255918108809e+00 9.369238508037211588e+00 9.248856048705745181e+00 8.894546027620695128e+00 8.649530567867731889e+00 9.129704269333805300e+00 9.067456691126288604e+00 8.801039569751567981e+00 8.656552839800635724e+00 8.348330742494471934e+00 8.590010003624465540e+00 8.409901810893650520e+00 8.387996852982540830e+00 8.729450140266262537e+00 8.362202710475349576e+00 8.516325212170748671e+00 8.562602934805386923e+00 8.290387625521335124e+00 8.100402062432513262e+00 8.027397702468459073e+00 7.749953341044853339e+00 7.759790439117451477e+00 7.547332410655894108e+00 7.417742919951848535e+00 7.711011745507048154e+00 7.721510353055998088e+00 7.662256381525010873e+00 7.652578644100136884e+00 7.801614000851346375e+00 7.638807472111322383e+00 7.683111264594407963e+00 7.482103692057257227e+00 7.123273502152583703e+00 7.283134839745128986e+00 7.418532067409842057e+00 7.380006064134986943e+00 7.381951436177552672e+00 7.751520974722341251e+00 7.929495125406872624e+00 8.014983389730362617e+00 8.008523644178021428e+00 8.252647683591657568e+00 8.494490933511729125e+00 8.690524082953210439e+00 8.682219963211908365e+00 9.181885479048554899e+00 9.030989668611294263e+00 8.781247464844986084e+00 8.918692720023068787e+00 9.066005875928548008e+00 9.390047235625027966e+00 8.813865138073660788e+00 8.930188356079138856e+00 9.085357847427985689e+00 9.394240490826112122e+00 9.472046558089171953e+00 9.363272326803427248e+00 9.628759329841511061e+00 9.616775118656235577e+00 9.645383354266970244e+00 1.027686507830269846e+01 1.029335409657783096e+01 1.066268463313718584e+01 1.067051571285444034e+01 1.081253600319588415e+01 1.058979936781866726e+01 1.118118043021281593e+01 1.128409054694831504e+01 1.193926184594118034e+01 1.178840360196901926e+01 1.206730382713248773e+01 1.221309306912205628e+01 1.227452297330343534e+01 1.276650999030704803e+01 1.243506189887083302e+01 1.255552768915635120e+01 1.232695797426203299e+01 1.320915620670238688e+01 1.291306899564307642e+01 1.241771609642504259e+01
9.454918758706515547e+00 9.337441151868397071e+00 8.842542941669023548e+00 8.934453471479606890e+00 8.905270526653815466e+00 8.655004471260873800e+00 8.581393812590718539e+00 8.292960463036815000e+00 8.314041282874839567e+00 8.624542109936999879e+00 8.681992257115803469e+00 8.367658491503171092e+00 8.314572230894588856e+00 8.644876244724708059e+00 8.688808924266012923e+00 8.756082488957440901e+00 8.299090640484029890e+00 8.077531976442491768e+00 7.656317300051409092e+00 7.743308691423628431e+00 7.645384980210576664e+00 7.706591816863126887e+00 7.688882794445603075e+00 7.721783925087600586e+00 7.656144751467881981e+00 7.700996777876772725e+00 7.565408773800359477e+00 7.558109786959803955e+00 7.858331977857728745e+00 7.468241221998412449e+00 7.193221705181190195e+00 7.382836011234367390e+00 7.430327915455033683e+00 7.321640609810460276e+00 7.132135210995103947e+00 7.500893335468456158e+00 7.694753211516554892e+00 8.088378688115627213e+00 7.953461701728563149e+00 8.086780553277284511e+00 8.558164036709023037e+00 8.347886089982793578e+00 8.522847977231224448e+00 8.893169380056932027e+00 9.089777036007053113e+00 9.109668134709178133e+00 8.807780197082980322e+00 9.044558086748290648e+00 9.052426765717072499e+00 9.133360679300198015e+00 9.011174991525894740e+00 8.983379767043974340e+00 9.142595641106934679e+00 9.320732564385348695e+00 9.281074971073008939e+00 9.476232144481945951e+00 9.546308753654454193e+00 9.525248360371623590e+00 9.886194423267701481e+00 1.015298646230428581e+01 1.065675369625148683e+01 1.068364606140022666e+01 1.069202471088757633e+01 1.089945175434767144e+01 1.116871751646682753e+01 1.131069754927269422e+01 1.187661160334634758e+01 1.227474444179263457e+01 1.199163320431894597e+01 1.234794064889356235e+01 1.211094885542150834e+01 1.291843271697940132e+01 1.258936406422498422e+01 1.310087685081623832e+01 1.263421055203750143e+01 1.259497714023563475e+01 1.312162994258751603e+01 1.288886396839773418e+01 1.216243385614520456e+01 1.136603032801797220e+01
9.030682350392224222e+00 8.801431436058088309e+00 9.341230088049504943e+00 9.220099918501528435e+00 8.347502511478024800e+00 8.603400833543165760e+00 8.614142568678989420e+00 8.601230591394484648e+00 8.638303351591261503e+00 8.562523964343906613e+00 8.606530585808954470e+00 8.550110944862252538e+00 8.607473684280876114e+00 8.279759498036028731e+00 8.368773895056730083e+00 7.873791676268467654e+00 8.017900561378693780e+00 7.466655490249578087e+00 7.602390411307512252e+00 7.589613998090265490e+00 7.691326265805094486e+00 7.699631979018905170e+00 7.517807427421886679e+00 7.427082075461265198e+00 7.307708299211097547e+00 8.000770845799435094e+00 7.497117459863365418e+00 7.376213843884875665e+00 7.453229336450982068e+00 7.331857034956793306e+00 6.979767463077628520e+00 7.188254014847947460e+00 7.092648758740699222e+00 7.407974335296070301e+00 7.491984682377236027e+00 7.735332504452149038e+00 7.906508910428896364e+00 7.887638362185831475e+00 8.021066947614112763e+00 8.304209828434434115e+00 8.311591652695929255e+00 8.616210224973761100e+00 8.962091374124190324e+00 8.766111286637341848e+00 8.736134819922508399e+00 8.909938871237416791e+00 8.880818381997471533e+00 9.144121195509242739e+00 8.924330523346409194e+00 8.881853941333025304e+00 9.012230807957248402e+00 9.052239275312041755e+00 9.164570241165806763e+00 9.212983294515222354e+00 9.546680163401042307e+00 9.485549302780771797e+00 9.620228788163066369e+00 9.782694221119186295e+00 1.038335900813986079e+01 1.057073083345535558e+01 1.074825005418018975e+01 1.087297930465098794e+01 1.071841432154613294e+01 1.160779932707453455e+01 1.127165640106299804e+01 1.183254616587643859e+01 1.208951453699097911e+01 1.280946816851610492e+01 1.265108027986890882e+01 1.290168703323724131e+01 1.273966786002337770e+01 1.306953496139071191e+01 1.300680271645042829e+01 1.254971861891304385e+01 1.318278036784487384e+01 1.294588985507533252e+01 1.283961251319118091e+01 1.181201772001618622e+01 1.129144341054977652e+01 1.191142058103787171e+01
