# Created with
# dedispersed_dynspec.py 1203886504_I_57.0_dedispersed_dynspec.dat 0.32 0.5
#  Barycentric correction = -32.901613 s
#  DM correction at centre frequency 154.72000015999998 MHz = -9.876919783462364 s
# (time - OBSID)(sec)  flux_density(?)
-5.777853278346236010e+01 nan
-5.727853278346236010e+01 nan
-5.677853278346236010e+01 nan
-5.627853278346236010e+01 nan
-5.577853278346236010e+01 nan
-5.527853278346236010e+01 nan
-5.477853278346236010e+01 nan
-5.427853278346236010e+01 nan
-5.377853278346236010e+01 nan
-5.327853278346236010e+01 nan
-5.277853278346236010e+01 nan
-5.227853278346236010e+01 nan
-5.177853278346236010e+01 nan
-5.127853278346236010e+01 nan
-5.077853278346236010e+01 nan
-5.027853278346236010e+01 nan
-4.977853278346236010e+01 nan
-4.927853278346236010e+01 nan
-4.877853278346236010e+01 nan
-4.827853278346236010e+01 nan
-4.777853278346236010e+01 nan
-4.727853278346236010e+01 nan
-4.677853278346236010e+01 nan
-4.627853278346236010e+01 nan
-4.577853278346236010e+01 nan
-4.527853278346236010e+01 nan
-4.477853278346236010e+01 nan
-4.427853278346236010e+01 nan
-4.377853278346236010e+01 nan
-4.327853278346236010e+01 nan
-4.277853278346236010e+01 nan
-4.227853278346236010e+01 nan
-4.177853278346236010e+01 nan
-4.127853278346236010e+01 -1.151273739331735851e-01
-4.077853278346236010e+01 -2.888553445287109778e-01
-4.027853278346236010e+01 -1.314359940884330724e+00
-3.977853278346236010e+01 -1.144711105976489618e+00
-3.927853278346236010e+01 -1.020351865553099507e-01
-3.877853278346236010e+01 -9.379066005974815434e-01
-3.827853278346236010e+01 1.084792531393501180e+00
-3.777853278346236010e+01 -1.210870916046365320e+00
-3.727853278346236010e+01 -8.377370990590886635e-01
-3.677853278346236010e+01 -1.138622544785666824e+00
-3.627853278346236010e+01 -1.098204669099375641e+00
-3.577853278346236010e+01 -9.157218060973967289e-01
-3.527853278346236010e+01 1.327218154485741097e+00
-3.477853278346236010e+01 1.187472596167446826e+00
-3.427853278346236010e+01 2.210962880742874115e-01
-3.377853278346236010e+01 -1.153614678952757489e+00
-3.327853278346236010e+01 -9.160012296752216843e-01
-3.277853278346236010e+01 -1.366463814731177173e+00
-3.227853278346236010e+01 -8.319336020743421933e-01
-3.177853278346236010e+01 -1.665155766958223760e+00
-3.127853278346236010e+01 -1.653635187345329658e-03
-3.077853278346236010e+01 -1.017401181474917315e+00
-3.027853278346236010e+01 1.915051014099416804e+00
-2.977853278346236010e+01 -2.024121914514062315e+00
-2.927853278346236010e+01 -8.864383046872856831e-01
-2.877853278346236010e+01 -7.996148321474420007e-01
-2.827853278346236010e+01 -1.735984376936519746e+00
-2.777853278346236010e+01 7.841192242282746250e-02
-2.727853278346236010e+01 -1.086261787403886681e+00
-2.677853278346236010e+01 -5.146934585757209080e-01
-2.627853278346236010e+01 -1.171822105401898906e+00
-2.577853278346236010e+01 7.409374097029121364e-02
-2.527853278346236010e+01 -1.024145280774832800e+00
-2.477853278346236010e+01 4.353994125491400524e-01
-2.427853278346236010e+01 3.516863116465512862e-02
-2.377853278346236010e+01 -4.810216806863452238e-02
-2.327853278346236010e+01 -9.879459423542429064e-02
-2.277853278346236010e+01 1.933212375478175760e-01
-2.227853278346236010e+01 -4.051107992486764786e+00
-2.177853278346236010e+01 -1.737860681976058030e+00
-2.127853278346236010e+01 -1.551647080286606029e+00
-2.077853278346236010e+01 -1.403394082432390499e+00
-2.027853278346236010e+01 5.811585520071006483e-01
-1.977853278346236010e+01 1.316892123604120224e+00
-1.927853278346236010e+01 5.017960246213314379e-01
-1.877853278346236010e+01 1.539562999666601373e+00
-1.827853278346236010e+01 -1.738027946454837880e-01
-1.777853278346236010e+01 1.706700152867452358e+00
-1.727853278346236010e+01 -4.402510843908447047e-01
-1.677853278346236010e+01 2.056837991669764332e-01
-1.627853278346236010e+01 -3.722864400335481050e-01
-1.577853278346236188e+01 -1.685558807222715672e+00
-1.527853278346236188e+01 2.009171032760022901e-01
-1.477853278346236188e+01 -2.334408207694222082e+00
-1.427853278346236188e+01 -2.174960043080587102e+00
-1.377853278346236188e+01 1.693116714312050908e+00
-1.327853278346236188e+01 -4.784510180688044019e-03
-1.277853278346236188e+01 -3.848794702303084403e-01
-1.227853278346236188e+01 -3.432197575965332259e+00
-1.177853278346236188e+01 1.649888023432148076e-01
-1.127853278346236188e+01 3.492818092945405017e-01
-1.077853278346236188e+01 -1.116071530541453027e+00
-1.027853278346236188e+01 -1.052770392950939993e+00
-9.778532783462361877e+00 -1.138024579060676889e+00
-9.278532783462361877e+00 -3.803150922516411181e-01
-8.778532783462361877e+00 3.604869251718985090e-01
-8.278532783462361877e+00 8.119686925613772699e-01
-7.778532783462361877e+00 2.492707810316407979e-01
-7.278532783462361877e+00 6.060762654037101793e-01
-6.778532783462361877e+00 1.073579046519622215e+00
-6.278532783462361877e+00 -1.827688430297163269e-01
-5.778532783462361877e+00 7.668206083824560260e-01
-5.278532783462361877e+00 -1.453863819772020172e+00
-4.778532783462361877e+00 -5.825155590478214157e-02
-4.278532783462361877e+00 1.091883199215591516e+00
-3.778532783462361877e+00 8.410786876662195155e-01
-3.278532783462361877e+00 1.165975087243796393e+00
-2.778532783462361877e+00 1.328985848967867200e+00
-2.278532783462361877e+00 -1.881989819669633635e+00
-1.778532783462361877e+00 1.510875567690206145e+00
-1.278532783462361877e+00 1.165315278939066834e+00
-7.785327834623618770e-01 -1.687834257054925402e+00
-2.785327834623618770e-01 -1.024890415018674394e+00
2.214672165376381230e-01 -1.583437746575700578e+00
7.214672165376381230e-01 -1.560026850331613701e+00
1.221467216537638123e+00 1.419573911520504161e+00
1.721467216537638123e+00 1.798935806839636387e+00
2.221467216537638123e+00 2.286268887220017643e-01
2.721467216537638123e+00 1.332357951413026154e+00
3.221467216537638123e+00 4.295553694011129409e-01
3.721467216537638123e+00 -1.286809289589302185e+00
4.221467216537638123e+00 -3.988429847111060744e-01
4.721467216537638123e+00 2.744148829749967766e-02
5.221467216537638123e+00 6.358010571363926777e-01
5.721467216537638123e+00 -1.040376259853986740e+00
6.221467216537638123e+00 1.912168767256100799e-01
6.721467216537638123e+00 7.900574939981296341e-01
7.221467216537638123e+00 -4.410749735137936001e-01
7.721467216537638123e+00 8.889366401201170831e-01
8.221467216537638123e+00 -1.006083577969911103e+00
8.721467216537638123e+00 -1.663814087958505494e+00
9.221467216537638123e+00 2.135846307489943197e+00
9.721467216537638123e+00 -7.664942634067575256e-01
1.022146721653763812e+01 1.104304975115462106e+00
1.072146721653763812e+01 -1.454311468699296117e-01
1.122146721653763812e+01 2.875297379909693141e-01
1.172146721653763812e+01 -5.072106699379768102e-01
1.222146721653763812e+01 8.137550423690962376e-01
1.272146721653763812e+01 -2.133765238951882193e+00
1.322146721653763812e+01 -7.475133196674762504e-01
1.372146721653763812e+01 -7.395645821811215326e-01
1.422146721653763812e+01 2.828837021819952113e-02
1.472146721653763812e+01 1.625579403299015624e-02
1.522146721653763812e+01 -2.413059538417550443e-01
1.572146721653763812e+01 -9.387983277307738739e-01
1.622146721653763990e+01 1.029962845158370888e+00
1.672146721653763990e+01 6.332100748707167881e-01
1.722146721653763990e+01 1.649697013048186500e+00
1.772146721653763990e+01 6.657380617874527617e-01
1.822146721653763990e+01 5.614379769382907837e-01
1.872146721653763990e+01 -2.013952308924322754e-01
1.922146721653763990e+01 -3.176410846364118856e-01
1.972146721653763990e+01 -5.772813791527346972e-01
2.022146721653763990e+01 4.524208888516724758e-01
2.072146721653763990e+01 3.263311716981720512e-01
2.122146721653763990e+01 -3.535288209848770347e-01
2.172146721653763990e+01 -6.292749446386669554e-02
2.222146721653763990e+01 6.093996388557038069e-01
2.272146721653763990e+01 -1.784397351570704560e+00
2.322146721653763990e+01 6.293042631114610375e-01
2.372146721653763990e+01 9.932485484299146128e-01
2.422146721653763990e+01 -1.557712602988808870e+00
2.472146721653763990e+01 7.181540467068360245e-01
2.522146721653763990e+01 3.707180992019161181e-01
2.572146721653763990e+01 -1.092594118742473697e-01
2.622146721653763990e+01 -1.611402003843712682e+00
2.672146721653763990e+01 4.697556508350608090e-02
2.722146721653763990e+01 -8.027587069158802491e-01
2.772146721653763990e+01 3.074722552277051046e-01
2.822146721653763990e+01 -1.345432119760681111e+00
2.872146721653763990e+01 -2.605175087277796120e+00
2.922146721653763990e+01 -1.358164621136271066e-01
2.972146721653763990e+01 -1.276043353158282934e-01
3.022146721653763990e+01 6.540113596896282022e-01
3.072146721653763990e+01 6.725398489430132187e-01
3.122146721653763990e+01 2.988684821740495323e+00
3.172146721653763990e+01 6.366039058713947041e-01
3.222146721653763990e+01 2.222721054751634062e-01
3.272146721653763990e+01 1.153663880949600262e+00
3.322146721653763990e+01 1.883602897601183157e+00
3.372146721653763990e+01 8.426637164837359473e-01
3.422146721653763990e+01 1.793699595236252220e+00
3.472146721653763990e+01 1.861383626593813068e+00
3.522146721653763990e+01 -1.417096664914045290e+00
3.572146721653763990e+01 2.663210268033766592e+00
3.622146721653763990e+01 2.326733946087257365e+00
3.672146721653763990e+01 1.005290851599844659e+00
3.722146721653763990e+01 3.058833512661246701e+00
3.772146721653763990e+01 3.078777544486142048e+00
3.822146721653763990e+01 2.078765931693268509e+00
3.872146721653763990e+01 -6.904235363441744988e-02
3.922146721653763990e+01 1.838950075496899927e+00
